what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372007922485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372008280615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372008288369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372008289659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372008359990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372009925738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372009938657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372009941272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372010037692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372011093891
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1372011095401
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1372011098854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372011099118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372011103447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372011120366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372011139281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372011140411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372011140514
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372011141179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372011712634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372018010609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372018013944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372018940445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372018942002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372018943692
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372018943839
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372018943908
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1372018943908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372018946942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372018948317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019117613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019120919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019147992
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1372019155503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372019155972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372019188663
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1372019209565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019212987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019216692
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1372019216742
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1372019230199
